resource_state,athlete,name,distance,moving_time,elapsed_time,total_elevation_gain,type,sport_type,workout_type,device_name,id,start_date,start_date_local,timezone,utc_offset,location_city,location_state,location_country,achievement_count,kudos_count,comment_count,athlete_count,photo_count,map,trainer,commute,manual,private,visibility,flagged,gear_id,start_latlng,end_latlng,average_speed,max_speed,has_heartrate,average_heartrate,max_heartrate,heartrate_opt_out,display_hide_heartrate_option,elev_high,elev_low,upload_id,upload_id_str,external_id,from_accepted_tag,pr_count,total_photo_count,has_kudoed,average_cadence,average_watts,max_watts,weighted_average_watts,device_watts,kilojoules
2,"{'id': 118736122, 'resource_state': 1}",10 - 1 ft. Oliver at GesundB,9009.1,3597,3985,64.1,Run,Run,,Apple Watch Series 6,16730962027,2025-12-13T12:27:49Z,2025-12-13T13:27:49Z,(GMT+01:00) Europe/Berlin,3600.0,,,,3,5,0,1,0,"{'id': 'a16730962027', 'summary_polyline': 'qhv_IqwupAEx@Dh@CPJvCD\\LPFj@HTJnA^nBZ|@Hp@TZDNTPp@o@Pq@J_A?_AM_AM[u@m@g@AFNj@\\Xj@Lv@At@GXGA@e@CMUm@OSEAEXQJEa@OZTQDPPWF?LNRf@Dx@BBDKA[DUIaAKYy@{@BOHA`Ap@P\\Jf@?jB[~A]^Q@[UQg@U}@Oy@MSSu@QoAKgAIOEFANHb@HrADFNr@F|@DDT`Bt@zCz@dCnAnBh@jAx@nA~A~Ax@\\`BT~@G|By@LMp@l@t@eAn@yARITw@f@iA`AkBLHJVF@DTHJXDDr@VXBPb@v@n@hBP\\z@x@h@xAHLPBHR?VLZ@`AMPCLDJLRP@z@UX`ANLJ^^Xb@lA^v@TTVh@Nb@Zn@HDF^h@x@AXHTp@fANb@`@h@H?A\\\\Rn@xAZz@DRET_@hAe@t@CXFJOEKN?p@n@pBBNVTLb@LPFNAPVp@P|@l@pAV~@PZZ`ALj@PXDXb@jAR^Tr@DX?v@Zt@?FWb@i@n@i@b@e@v@?ZLJLd@^vCWd@wA`AIn@AbAUZYtAOZwAbGU`@Ep@]hA@tA[^@hAULFh@Rn@Dj@JB?p@i@hC@Vk@|BGj@o@vAAp@M^QjAQd@a@~BKz@WdAUbBW`A[~BM~C?|@P|CPpAAFOHC`@LlAh@|CFdAN^@jAXdALjAH`BYb@JZVJDRCjA@pBBBCiEOKMc@Nm@?i@Oq@QyBK_@[yBMaBm@kEXc@Mg@?]GSIiAEoAFwC\\sCnAoHf@cCNuAFS?YP_@XyAXs@|AkIDg@A{@R{@k@oAEWRg@F[FmAp@{Cf@aBvAyFDq@Xi@FiAHO~@g@PUHUkAkH@MrBcCTc@]y@U]Os@UOaAqDw@aC]e@Mm@k@iAS_AKMY}@GEMg@Um@KBB?CON]?e@Nm@h@kAv@qAAi@i@iAs@cAGYKIc@oAW[g@}@Y{@gAuBQGGg@KWq@sAQK[k@kAyCWYeALOEAYRWMs@KcAHSB][o@NSg@eA]Io@aA_@aAw@aBi@y@]qAi@a@_@eAC[MMQi@Ca@GMI?OWCo@OYAaA]mC_@gCe@mBc@oCi@wBCASoAUy@c@]UkAUaAGGg@cDi@BwB~A}Ax@u@h@IN_EjC', 'resource_state': 2}",False,False,False,False,everyone,False,g27268920,"[52.54826, 13.389296]","[52.548122, 13.38731]",2.505,4.4,True,176.0,185.0,False,True,85.5,33.2,17821127668,17821127668,6E5CBE1E-163C-4D6A-BF23-7B3AA12837E3-activity.fit,False,1,3,False,,,,,,
2,"{'id': 118736122, 'resource_state': 1}",1.6 + 0.4 x 6 + 1.4,6127.6,2606,2704,3.7,Run,Run,0.0,Runna,16694872494,2025-12-09T15:10:32Z,2025-12-09T16:10:32Z,(GMT+01:00) Europe/Berlin,3600.0,,,,5,3,0,1,0,"{'id': 'a16694872494', 'summary_polyline': 'glo_Ie}}oAUm@[q@QLCW_@o@iCqAGAIZFm@?Ou@KOKGMa@G[YYEEI@m@XmABe@AIDCAURwA?_@Fc@AOPqAH_@F_AuB_Ak@M{Ai@DCBUOO?s@E[K]]_@q@Lc@p@K\\AND~@LRFRXXPJPCLMNi@d@_ACk@IWASOUi@Sg@FNrBc@}AKLIj@?r@N|@Zf@p@HZYZ}@Bu@Iq@Qe@i@Wi@FYXGNIt@Aj@T|@|@][VLP?J^CXWGYZ?Hc@IwAISY[g@I]JSRKZEnANv@d@p@^HLE\\]Pg@Dw@Cc@Gk@GIk@[c@@OFORU|@A`@L|@b@p@RJN?`@UXe@JkAC[Ke@a@i@m@E[LUb@Ib@?j@P|@P`@LLTH`@G^i@DMB]?uAM]c@S@LCISGNKEA]BOJALGAORMt@?f@`@nAfAcAUn@AJBND@TQLg@Dw@FOBa@AQMQu@e@Q?ELWDWdACx@|@dBLHl@]H[JIL{@Ck@EQGUW[g@Oe@J[l@Ix@@`@Jj@`@l@RL^EXULWLy@BWGq@Qa@g@c@e@DTOOBEGe@fAId@BnANj@PR`@Fl@QPa@Jq@?u@Oo@KSa@CBOUA?L[HMLO`@E~@?ZDPVn@B@DOh@BXKf@yA?WSo@OGGWE?LXs@k@KVGCCSSTUb@Ib@Bf@Cd@L\\PJ\\d@b@?LENSZs@By@A[Qm@a@g@c@@c@XSf@K~@DNDZL`@\\`@h@Fl@i@Lo@?}@Qy@SUFDCA]Ue@@]ZSn@@nANf@LLPZj@BRMT]J]Dk@C]Fk@c@w@a@M]TU@Wj@Kv@XvARVb@HPGNWXcCEYOQWKa@G]FYb@Kd@?XL`ATl@FdAKrAMQJ`@QDJh@I\\Ad@Mb@?d@Hr@Ip@@LHJl@J?MHTl@D^NTTd@LXXFAz@XDg@@^d@`@dDhADRPXV_@Md@VDNPr@JLJ\\t@RPN`@@H_@|@IJCNF^APG?E\\QDEPIB?Hc@P]f@G`@Wd@?PC@?RBLAF]L?JQJ]IMRK|@CDGRA\\e@`@AFLf@AXF\\FlAC^?~AIx@EHBD?YGSDO?gAGsA[mC', 'resource_state': 2}",False,False,False,False,everyone,False,g27268920,"[52.511075, 13.264317]","[52.51307, 13.265877]",2.351,4.78,True,172.1,191.0,False,True,65.5,61.5,17784609196,17784609196,25B63D1A-817C-45BB-AB94-26D5F777580C.fit,False,1,1,False,72.4,202.0,328.0,207.0,True,526.3
2,"{'id': 118736122, 'resource_state': 1}",Around and beyond devil’s hill: 8 + 0.2 + 3.8,12016.0,5142,5162,82.2,Run,Run,,Apple Watch Series 6,16666429378,2025-12-06T13:04:13Z,2025-12-06T14:04:13Z,(GMT+01:00) Europe/Berlin,3600.0,,,,3,4,2,1,0,"{'id': 'a16666429378', 'summary_polyline': 'aio_I{||oASnC@NJT^LvAFpB^jBHHLDfAPJxCg@j@BlAYdAAFTDbBZHd@ERP^~@nApBL\\rDdFNZ`DnEpBtCj@~@@h@^dB^nEAxAJ~AL`A?xAJ`AH\\Ar@LfAC^XnCLXBT\\n@\\fADz@Rh@Kp@Jt@n@rBJ~@d@xBFp@h@hCb@|CPz@@rBFn@@vBP|DEdBFbA?h@LhA\\nAEj@H|At@xBR\\z@nD`@|@^fA?NLLxC|FLFJ~@j@pD^xALz@HhBXvC^`@xAx@@LrApAlAhBz@zBx@xCr@fDP^`@^nAA`@x@Rd@Lp@@`@QdAFVER@PNl@z@~CdClFtBxDXL@HfAvANl@?o@TaAp@iBNq@LCt@iBf@uAPcADBJb@LHRj@x@h@N^fAxAVp@NDb@v@PNHV\\ZTJNVBPp@|@R\\Zp@v@p@vA|BTHP\\TNR^f@ZBXrAjB`BrC~BtCTN~@fBNH~AdBlAlBl@t@Zn@XVd@|@b@\\P`@RlAHLCNf@x@PDx@YNFf@bBt@dAhA`AXh@c@{@a@Iy@_Ae@w@_@cAAe@z@cAfBc@NSXy@E]PFu@O}B}AW]Qm@SeAo@mB][Og@QKKo@Uu@}@cBQo@WYGYKKK_@Yi@QGcAqB_@uAG]k@sAi@gBO_@g@qBkBoF_AmDWqAKYgAwAk@sAAOg@kASo@?OYk@Ii@GcAOmAMqB@SQm@?uBRgBPu@B_@J[?e@f@mCr@qDJYJqABmC[oGQsAY_AIcCa@aCGgAWiBE_ADiKAaAF_BAcLCUB]KyEAqCGsABUAwBGs@CwEG{ABYIuDeAgAI]aAyAy@o@gBkCmB{Bc@w@uAiBQI{ADcBZ[\\YFyCH_A\\[GYF]XaACiCt@UTcA^k@?YQA[s@KaCcAGIwAG}@LcC}@_@WoAQEO_BcA]a@CKQIUZShAQVOj@YO]aA_Aq@]AQ\\]V]Ie@_@Ma@UKI[KIASmBkCo@gA_@YiAyAm@[Oc@YWi@{@G]Yk@MEw@_Aw@yAU[G?_@sAQYe@Ou@AMHQQUBKXI?q@y@GY@G`AmAZYp@MBUCa@O[GCWR[t@]f@{@dAq@kA]cASMQWaATEQBQAqAES]J}ANwAEs@PUT}@BGMC}@KQ_CIUKeD_@oAYSk@A}A', 'resource_state': 2}",False,False,False,False,everyone,False,g27268920,"[52.511082, 13.264034]","[52.512361, 13.26412]",2.337,4.26,True,170.1,180.0,False,True,65.0,37.9,17755676397,17755676397,BB8CF1DE-34AF-4118-BF94-1FC6AAE40091-activity.fit,False,0,3,False,,,,,,
2,"{'id': 118736122, 'resource_state': 1}",3 + [],4007.4,1577,1590,14.0,Run,Run,,Apple Watch Series 6,16647717792,2025-12-04T12:31:29Z,2025-12-04T13:31:29Z,(GMT+01:00) Europe/Berlin,3600.0,,,,0,1,1,1,0,"{'id': 'a16647717792', 'summary_polyline': 'epo_Ieu|oAQE_@Ai@IeAY_@?i@IYCO@KDMl@OtAAjAHzGJ~@@r@N|@FpA?ZK`@KHKDYDKFQBa@Xi@HYLU^CXHfA@j@JrADrBXbFFpBJnCFz@BrAT`ANd@^v@d@z@H^GdBFv@FlD@f@FV?bBDZ@r@FvAAt@Dj@DN?xADjABVBHFHb@D`AMr@?JCNKTDJDf@ARDDD^@JFBFRfBa@qACSIMu@?GEQ@_@Fc@@QDq@Bu@HWESOEOU_DAeB]wLAiBKeBBOJ[?WMi@_@cAYk@a@sAG_@[qDEmAGqACuAOoBMyDc@iG@MFIh@IXORBLANI`@MFGP?JGPEDIDSCcASaB@OJ_@Fk@KcE?eCBuAKaA@[BWFEHAZJJ?ZGJ@j@QZCd@ANB~@l@f@RDMLKPUL?HIVGP@DAFIFU', 'resource_state': 2}",False,False,False,False,everyone,False,g27268920,"[52.511943, 13.262542]","[52.511479, 13.263376]",2.541,5.36,True,163.5,181.0,False,True,67.3,57.7,17736680435,17736680435,D2610CDC-5674-4AFE-B519-5951D05A0524-activity.fit,False,0,0,False,,,,,,
2,"{'id': 118736122, 'resource_state': 1}",6 stetig,6014.9,2367,2386,25.8,Run,Run,,Apple Watch Series 6,16628414045,2025-12-02T12:46:48Z,2025-12-02T13:46:48Z,(GMT+01:00) Europe/Berlin,3600.0,,,,2,3,0,1,0,"{'id': 'a16628414045', 'summary_polyline': '_jo_Iex|oA?`@BPHANGZ?T?VDb@@lBj@\\ALB`@ANBPADBFNFp@DJDDZQRGTAJBn@Mb@Fz@In@Bl@ONBDJPbDCv@@hAJ~AFb@@TCj@F~@DjBJpBEjADvAAbAHl@?tADVF`EF`AA\\?l@L|C?lADdBDf@?j@LzBDdABXDbB?l@Bd@EpALbC@rADf@@hBLzBAz@JfCDpCH`B@~@BTD`BAb@F~@@v@Jv@BdAAxADjALbB?`ABTHfCAt@BfADd@BvCPnD?n@HhAA|@BTDT?bBDNBT@vBHzA?f@CXHr@@|ABb@?fADj@EAGs@Gy@?}@MeAGGODMAi@s@o@Nm@FO@c@Ca@NUAMDa@FMDSCe@?Q@MGOPMF_AJYSGMIYUa@Ie@Cs@Ku@Ae@QiA?_@Gc@M}A?_@IsAQaAKwAIeBOcAMsACs@G]c@wFEYIYIo@E}@GSASEOc@q@CKo@o@GQ_@g@MYIgAK[?YDO@MWcAYkBOu@KgAYeAEYQu@Km@O[I_@MmAu@mDO]Og@OkAm@cCOeAMQWi@mAqBIQOWWs@Wc@wBsFWeAEqAOkBAs@Gy@IaCOqC?i@IiABs@[}CKi@Cs@SeAGg@@mBSoCBuBAsAEgAFs@As@VyCAq@Du@?g@FMXFd@ARGPBP?XNh@DZJJ?^LHHPDT?VG^Dl@CDBLIRRVLt@D\\Cn@TV?v@JRAFWFc@Bg@?q@', 'resource_state': 2}",False,False,False,False,everyone,False,g27268920,"[52.511398, 13.263356]","[52.511363, 13.263988]",2.541,4.6,True,166.8,176.0,False,True,71.0,52.7,17717123775,17717123775,6E965662-CF92-4259-B857-F44652E90205-activity.fit,False,2,0,False,,,,,,
2,"{'id': 118736122, 'resource_state': 1}",Pberg - Schloßpark Schönhausen: 11 stetig & slow,11008.9,4593,4736,20.6,Run,Run,2.0,Apple Watch Series 6,16601258229,2025-11-29T13:51:20Z,2025-11-29T14:51:20Z,(GMT+01:00) Europe/Berlin,3600.0,,,,0,3,1,1,0,"{'id': 'a16601258229', 'summary_polyline': 'aiw_I_g|pAU~BGzEIVEl@CfBSrBO~C_@bFGnBG`@MNBv@Mj@c@EOJWEsCb@oENk@T}BRkAr@?f@YdAG`DMlACr@BtCQpHKnHCrDQ|@ChCGdB@\\KnA@f@CrAEVBjBGnBD`@KrBKfAm@pKC\\D`@Q~DI^?v@Mx@{@s@uAaBa@Mo@c@SJ_AOOHc@dB_ARu@Vk@pAg@bBWl@K?QY[cAEJc@PALgArAIAOTUFo@p@u@tAi@ZWh@k@DQ\\o@l@AJi@XALWPGRIBWj@SJYj@MF_@t@q@z@IT_@h@I\\eAdBUPI`@m@~@SRa@jA]Xg@jA_BvCW\\c@e@Ma@}@MuAfCCRc@@a@l@_AvBYXc@r@iAxCg@v@Qt@[`@w@dBe@`B_@r@[~@e@j@BHTaAdAkCb@q@tBaFbAuBh@{AWs@q@cAP]@Ua@eAOg@GkBC_BYaBt@gATm@Ji@S{CE{AQeBEwBO_AEyBY[YMEWFiE]{CAs@Ba@L_@Mk@Hk@KQe@_@KY[KUe@q@eD[e@{@mCQMi@eAg@eBEWs@iA?I[o@I}@GLSk@m@cCCe@Uo@e@kC@e@SgAIaAk@eCO_AAk@Qe@]A{Ab@w@ZSXaDnAuA}DMGQYo@MaAYa@WOOgA_COEQ[m@?oCi@}Bj@mBJeAq@[]O]Bo@KeBu@aEOuBUgA@OLOr@m@^MRWRBR_@\\UJYHCLn@B~@v@jFBRE\\HZf@dEZ|@^j@VV~@Jz@q@t@]|@uAPKb@?d@SFDf@pAVpBPh@z@rAFXPXPH~@Mf@NTVHGX\\Nj@\\VhAhBHApBw@LMd@KLQdCo@|@q@p@Qn@a@XC~@s@dAQZYR@Hq@JDDI?s@\\uBZa@`@SBQr@[FQ?[NQ\\O^e@d@KhAs@lB{@V]VGHOlAYVQx@Gd@S^@THHQh@IxCIh@Yl@@r@ShAC~@QPJZMn@\\VG`Aq@n@Ox@@j@M|DJROxAK\\UzAUbCK^LTEf@TRQrBEl@WDHLGZBzB}@HBt@k@T[`@UjAc@P@^QrALLSXD`A_@jAG`@UVAXN|@WQm@E}@Q_@FWBaBJaA@uAH_@E}B@yAE_@?}@Ee@Bm@G_CHqCIiA@}AIc@DM', 'resource_state': 2}",False,False,False,False,everyone,False,g27268920,"[52.553056, 13.422829]","[52.554955, 13.42365]",2.397,4.36,True,163.4,174.0,False,True,55.0,41.9,17689480535,17689480535,7E6FDE04-1D40-4081-93AE-8997B38B6491-activity.fit,False,0,2,False,,,,,,
2,"{'id': 118736122, 'resource_state': 1}",4 stetig & slow,4012.9,1582,1594,20.2,Run,Run,,Apple Watch Series 6,16582997042,2025-11-27T15:10:25Z,2025-11-27T16:10:25Z,(GMT+01:00) Europe/Berlin,3600.0,,,,0,3,0,1,0,"{'id': 'a16582997042', 'summary_polyline': 'aio_Ii~|oAO~AIzA?LFNLLTFX?h@FTA^BFBJAd@L`@RJ?\\LZ@b@GBBR~@JDZMv@Ij@SVAv@@ZILA\\Hh@ALHDN@`@AlADrAH`ALpEA~@BjCHdABvBFb@EpALrABnAAJFt@A~@Bp@Fn@An@DpA?bBJzBB^@t@H|@C~@DvAANNhA@hBBLBxACj@DjCHlA@bBDj@?jAFj@@`BEJI@MEq@IMEGIs@Y_@KOAIEMGm@o@AT|A|DXhAh@xAFVFPPbAXb@B?HIn@WBC?COmB@mAKwBDg@Ac@G}@?sBOaB@kAMmD?}@Ee@@k@IqAAyAEs@ImC?_@Co@?kASsCBa@AcCGsAAkACi@AoBG_C@{AIeA@e@AiAOgB@oAGq@AgAGu@@kAGmAAgBIy@Ce@CIYHeANSHOCIGa@AK@MHu@@g@HSLG@Q]Ig@GOGCG@OPSDOKQBGA_@Q', 'resource_state': 2}",False,False,False,False,everyone,False,g27268920,"[52.51102, 13.264205]","[52.512012, 13.262181]",2.537,4.37,True,163.8,174.0,False,True,65.1,52.7,17670875342,17670875342,064783D2-40DE-446C-B04E-4979EB893F9C-activity.fit,False,0,0,False,,,,,,
2,"{'id': 118736122, 'resource_state': 1}",6 stetig & slow,6018.0,2455,2466,26.4,Run,Run,,Apple Watch Series 6,16562575587,2025-11-25T14:04:34Z,2025-11-25T15:04:34Z,(GMT+01:00) Europe/Berlin,3600.0,,,,0,3,0,1,0,"{'id': 'a16562575587', 'summary_polyline': 'aco_I_v|oAf@TJ?D@ZAp@JLRLf@LDJ?LCh@UXA\\Gf@Bp@?`@GP@PGJ?b@@DHDZFtBA`@?f@HbB?fADp@Jh@ElA@rBR~DAtDFfADtAA`BJ`A?`BD`@B~BFhA?vAJ`BBtA?b@BLDjAFl@@|GRzCRzF@rBAn@F`BA`@Bf@L~@NlEDXA|CDr@@`@Fj@@t@Bp@BPCzABHA^FfA?f@NtDBp@AXFv@?rADr@@lABf@?b@Jv@Ab@Fn@?p@H`A?p@Hv@AhAF`A?h@HjAE`ALjA@bBHp@@zAMyB?u@GaACGGCe@JKAM[OSy@LUCW@MBWCa@PK?i@H[CK@MAOBMFS@SCYJS@SFS@G?MGKSIEAGQAGIK{@BK?YEWEsAMu@GyA[yDG[C_AKk@QiBCk@]mCEy@GSKaCUgDGk@UmAGo@AKSSc@s@a@e@s@cAK_@OgASw@OmAKWKw@GOg@cCs@{DM_@c@eCu@mCG]CSQaAc@aBOu@_@mAMSEUBk@CUkBwDM]s@{AGWi@oAOi@Yo@Qq@EkACaCQqBCoA_@iEAoCCW?YWuCCs@Sw@Is@IeCKsABgAAiBEuABqACc@Bk@EkAGeAFeAZ}@f@?RBXKf@Gj@TPDXCTBH@JER@f@VNBTCT?B@TCZ@NJJCNHP@l@Vh@BPD', 'resource_state': 2}",False,False,False,False,everyone,False,g27268920,"[52.511582, 13.262925]","[52.511719, 13.263099]",2.451,3.92,True,159.3,171.0,False,True,71.5,52.7,17650129719,17650129719,9EC409F8-8BC0-4D6F-AC82-CC0F56A6DB2E-activity.fit,False,0,0,False,,,,,,
2,"{'id': 118736122, 'resource_state': 1}",Persiguiendo el sol : 7 + 3.05,10054.8,4023,4151,42.1,Run,Run,,Apple Watch Series 6,16544653999,2025-11-23T14:01:47Z,2025-11-23T15:01:47Z,(GMT+01:00) Europe/Berlin,3600.0,,,,0,4,1,1,0,"{'id': 'a16544653999', 'summary_polyline': 'kio_Im`}oAQzBFzAA\\Fd@FH`@Ht@Jn@@NHvAVfBJHZFl@PH~BKlD_@^BBD@JAv@B\\N@FLx@Ch@hA~@lARp@x@bAFARWr@Nr@@p@^Lf@L^~@vAJXf@f@fBlCbAjBn@Vn@~@`@TF\\v@jAd@j@NXVVNXLJr@jANBJ\\PPf@Jh@]JQXBDJHDd@h@h@^DLJJ^]RVNEHDLTTRRBb@VLA\\wATLz@NxBx@dAPd@EdBHLDJLV?`Ah@r@P`@p@^Bt@GZKFKRKJO`@EXWx@ENGd@DbA[V@LKFBVMHDb@KNBf@KLFt@QX@VKPWl@QFBb@K`A?JD^SF@DB\\l@f@l@j@z@l@l@zCvE|B`DLHdAzANpBApAFnBCTH`F@lDDlA@`DDtA@xF@VA~A?JLBBLSl@BvBCfACjCFhCEfA@|CXhCV|AXvBVbDJf@JfAL~AJ|BBdBEj@?`@MxA@JEr@O`AO^YfA_@`Ca@xCQZi@\\kAdAu@b@_BZQJkAPyAl@u@Js@GQFGAQYw@i@SYg@a@i@Uc@_@cAc@WEi@CIDu@A}@LKDu@z@SJEb@KDIL]x@STETUTGPAHOZQHWh@c@Hw@KYO]aAASMo@}@oDIc@i@cBQ]KGYu@w@aAOIa@k@_@Ws@w@SIGKa@WMSK{@?SEEQwAO}BWyAScBMSC_@OWK_AKMWq@SYGS]e@ESYi@]eAUc@E]OKo@oBKG?QQ]_@oAAYy@{CGkCK_@QYMsAC{DI{CBc@E_@?oAGiADYBIHEHLATDl@JEBGAUGQQUQEKQCw@SoAAUIU@OIa@?QWiAGKWuAAe@OWIYEe@M]Em@e@yBaCyQ?_@K]Ic@A[GWGmACU?]Ie@Ao@GWAe@BWG]HcAGSMoACIQ}BPo@BOAUJW\\Fp@?PPLX`ApARRt@jAx@|@DJ@NHKISSKg@g@eDaFQQIAIWOWAMQIAYRk@V]ZqAN[?KJQf@yATcAdAgCFQCI{@?eASmA]kASc@AcA[U@gAK{A[SM_BKc@_@g@Py@jAc@`@ECSe@{A_CWDg@EEK?gAEQGMcADsBVKFOGq@L]?WLm@?c@J}B[KKy@CoAYcCUYD[QgCi@mADgCi@gAIKGa@AsBOOKCIJ[B]NMJ?`@FPIz@PT?FQ^`@hADt@VN?', 'resource_state': 2}",False,False,False,False,everyone,False,g27268920,"[52.510924, 13.264428]","[52.512094, 13.261728]",2.499,4.46,True,167.8,178.0,False,True,64.9,37.9,17631936297,17631936297,F729F3F9-2BA3-4EEF-933A-6EEBD8D38053-activity.fit,False,0,2,False,,,,,,
2,"{'id': 118736122, 'resource_state': 1}",2.3 + [ ] + 1,5033.7,1963,1974,24.9,Run,Run,,Apple Watch Series 6,16514682632,2025-11-20T12:45:20Z,2025-11-20T13:45:20Z,(GMT+01:00) Europe/Berlin,3600.0,,,,0,2,0,1,0,"{'id': 'a16514682632', 'summary_polyline': 'cio_Iw}|oACn@G\\I|AH`@JJr@HLAj@H\\?LDRB\\Pj@PdA@ZDDFHj@DFJDRI\\STC^M\\CP?PF`@?XG^BLBf@CNFDP?hBHvABdAL|ADlAEfBFv@@hABd@?`BBbBFrA?vBB`ADh@AlAHpA?jAFr@CrAHp@JrBAr@H`A?`AJnA?|@@x@NzB@bAC`@Dz@At@P~DDnBHzA?`@@lANfB@lFCTy@n@QXK\\IH]HGAUHWDYRw@N_Ah@u@LMH]DOH_@H[RQF]BMH_@Bm@RQAUN]HYPq@JOLQHO@EBi@HKL_@l@[PO?KFUFMEQOUc@Kg@UuEGaDKyAGiBOsBGS[O]Hc@EUBi@POLSLKLCJALBp@M?k@Pm@BYJOCEIIi@Eo@AcAMwAKyBa@wEKyBEc@G}BMwAIuBFmAXgB?UAOPsADk@?_@c@wHEuACsACYC_BI{@Ak@IiBMsA?]@EHALMBe@KgAIWCOMcBM_ACcC@s@I{B?o@BsAJi@B_AOsA@o@F[|@_@V@VEH@LEPCVFL?l@A\\EF@XRv@Px@D|@XB?JC^DNDR?RD^BNF`@@HBN@FCHM@GBaA?u@DOBSIu@', 'resource_state': 2}",False,False,False,False,everyone,False,g27268920,"[52.511017, 13.264058]","[52.512161, 13.26464]",2.564,4.92,True,163.2,183.0,False,True,69.2,52.7,17601572015,17601572015,BF8BF845-D137-4D39-B324-DCAAE38F4CC4-activity.fit,False,0,0,False,,,,,,
2,"{'id': 118736122, 'resource_state': 1}",5 stetig,5013.8,1855,1891,15.9,Run,Run,,Apple Watch Series 6,16494512209,2025-11-18T12:42:20Z,2025-11-18T13:42:20Z,(GMT+01:00) Europe/Berlin,3600.0,,,,1,3,0,1,0,"{'id': 'a16494512209', 'summary_polyline': 'qho_I}`}oAQjBIfBI`ABLHLHDP?ZH`@DPA`@F~@RNFXFHAF@LJNDNAVEJ@DHNj@FBF@l@Qh@ARKPAT?XDFC\\?LEd@APFh@CHHDxAFZl@?TBRNTb@z@rANf@Zn@NRRNFBHAPSHAv@Pp@@XFFFJRH^J^dAhBVTn@~@VTP`@l@x@bAdBNFPDt@x@f@t@PN^t@n@`Ab@t@p@x@Xd@JFNZ^VRHHAPKPSFAP?VDLFh@p@VPRRDBBABQp@eBLGF@^Jr@f@TLj@n@PLTHnARp@TzAVX@XEN@JFPBP?r@LVJj@b@LFZBZNNJX^HD^Az@]\\Ur@ULCP?tAY\\ADCH@l@OJK?F_@h@QFq@Cq@JU?MH{@PmAt@QFq@BOCQ]OMkAi@[Sw@Yc@GQDQAc@BOAMFG@{@QOKg@Qg@]IAg@Qq@Ki@]QCYUe@q@OKI?EBU\\OPYd@Uj@KAMWUQSWo@k@O@GBMVQHG@]Aa@UWa@QO}@uASSUg@w@}@_AaBc@e@U_@MMa@QW[m@_Ac@{@GE[i@UUQ_@s@{@i@cAWWc@eAK[SIOAKEQDMA]SM?UTEBMAIGa@a@Uk@i@_Au@cAKYMOIS[HS@YSG_BGMQBWJc@?YL_@CWIUAg@Lm@@_@LM@IAOKQm@IMK?QLI@IEu@MiA_@Y@GBm@KU@e@GOKEIMk@DwAFi@', 'resource_state': 2}",False,False,False,False,everyone,False,,"[52.510944, 13.264598]","[52.511307, 13.264008]",2.703,4.92,True,171.1,180.0,False,True,65.0,55.9,17581246398,17581246398,65B46705-1ABC-447C-8294-B6A9582D4560-activity.fit,False,0,0,False,,,,,,
